id,target_workhours_2019,target_earnings_2019,target_unemp_2019,target_working_2019,target_tafw_2019,target_lf_2019,target_informal_2019,target_underemp_2019,cat_sector_1_2019,cat_sector_2_2019,cat_sector_3_2019,cat_sector_4_2019,cat_sector_5_2019,cat_sector_6_2019,cat_sector_7_2019,cat_sector_8_2019,cat_sector_9_2019,cat_sector_10_2019,cat_sector_11_2019,cat_sector_12_2019,cat_sector_13_2019,cat_sector_14_2019,cat_sector_15_2019,cat_sector_16_2019,cat_sector_17_2019,target_jobstatus_1_2019,target_jobstatus_2_2019,target_jobstatus_3_2019,target_jobstatus_4_2019,target_jobstatus_5_2019,target_jobstatus_6_2019,target_jobstatus_7_2019,target_womenwork_2019,target_youthwork_2019,kelurahan,kecamatan,kab,join,cat_sector_1_2020,cat_sector_2_2020,cat_sector_3_2020,cat_sector_4_2020,cat_sector_5_2020,cat_sector_6_2020,cat_sector_7_2020,cat_sector_8_2020,cat_sector_9_2020,cat_sector_10_2020,cat_sector_11_2020,cat_sector_12_2020,cat_sector_13_2020,cat_sector_14_2020,cat_sector_15_2020,cat_sector_16_2020,cat_sector_17_2020,target_jobstatus_1_2020,target_jobstatus_2_2020,target_jobstatus_3_2020,target_jobstatus_4_2020,target_jobstatus_5_2020,target_jobstatus_6_2020,target_jobstatus_7_2020,target_workhours_2020,target_earnings_2020,target_wfh_2020,target_internet_2020,target_prakerja_2020,target_earnings_decr_2020,target_workhours_decr_2020,target_workhours_decr_covid_2020,target_unemp_2020,target_working_2020,target_tafw_2020,target_lf_2020,target_informal_2020,target_underemp_2020,target_tafw_cov_2020,target_womenwork_2020,target_youthwork_2020,target_earnings,earnings_wi1,earnings_wi2,target_workhours_diff,target_unemp_diff,target_working_diff,target_tafw_diff,target_lf_diff,target_informal_diff,target_underemp_diff,target_womenwork_diff,target_youthwork_diff,target_jobstatus_1_diff,target_jobstatus_2_diff,target_jobstatus_3_diff,target_jobstatus_4_diff,target_jobstatus_5_diff,target_jobstatus_6_diff,target_jobstatus_7_diff,target_earndiffpc,target_earndiffwi1,target_earndiffwi2
1,39.943695,1499570.3,8.2374029,89.337959,2.4246349,63.047241,30.583122,2.2460353,2.0202489,1.1414611,18.10578,.30028015,.42248359,14.726263,17.25687,3.6349003,9.2937078,.9827165,2.0186241,.049539968,2.4264276,6.8750324,9.0665054,2.8729715,8.8061857,10.627533,6.8334737,2.282794,66.304054,.33426893,12.773965,.84390974,39.168392,19.332747,AMBARKETAWANG,GAMPING,sleman,AMBARKETAWANG_GAMPING,1.7592586,1.7699577,18.663532,.20170631,.45530102,12.902742,19.279737,3.2142792,6.6402783,1.4545296,1.766975,.19994436,1.7329504,6.7767015,9.0851326,3.0203347,11.076638,10.32934,7.4907022,2.0665381,64.080048,.29990026,14.965883,.76758796,37.066822,1752579.5,.10839366,.51293081,.76724499,.39687932,.27748126,.69014663,7.9777217,88.737556,3.2847161,62.305271,32.645023,4.2988977,.46508223,41.870373,20.871325,1499570.3,1467105.1,909191.63,-2.876873,-.25968122,-.60040283,.8600812,-.74197006,2.0619011,2.0528624,2.7019806,1.538578,-.29819298,.65722847,-.2162559,-2.2240067,-.034368664,2.1919184,-.076321781,16.872118,-2.1649618,-39.369854
2,34.30299,653231.38,3.5230629,93.837593,2.6393414,78.876373,59.397743,4.913547,44.143822,.49793887,13.311718,.11289759,.18749042,7.2719784,12.050278,2.0780747,6.604085,.53546107,.73033345,.020837408,1.2672341,2.0036788,2.7744029,.99110204,5.4186659,15.219368,27.111458,1.8118997,37.11969,8.4123278,6.4845214,3.8407345,43.288345,19.770592,ARGODADI,SEDAYU,bantul,ARGODADI_SEDAYU,43.405716,.7515012,13.777536,.088143252,.19762164,7.0104251,13.376583,1.8875962,5.081028,.78271312,.57217127,.074736722,.95114446,1.9812318,2.474756,1.0956898,6.4914064,14.380339,27.163025,1.596674,37.142315,8.0815926,8.2597656,3.3762879,33.181942,936531.5,.037423756,.33090788,.74370903,.39323238,.21997133,.47426534,3.2792859,93.499802,3.2209098,77.374573,59.220951,8.6428471,.2748327,43.391495,20.001333,653231.38,631283.88,522475.44,-1.121048,-.24377704,-.33779144,.58156848,-1.5018005,-.17679214,3.7293,.10314941,.2307415,-.83902931,.051567078,-.2152257,.022624969,-.33073521,1.7752442,-.46444654,43.369034,-3.3598356,-20.016788
3,35.51078,1113139.1,5.9662514,91.269012,2.7647314,68.312622,49.65242,3.5082109,34.627747,.59324551,11.90575,.14496729,.19707927,6.604074,12.453947,2.4905818,6.2643514,.75240928,1.3396564,.036183249,1.6975181,7.8868961,6.0246696,2.0582905,4.9226327,15.294239,23.479483,2.5363951,46.307106,5.8333893,5.4900331,1.0593549,40.069874,17.022812,ARGOMULYO,CANGKRINGAN,sleman,ARGOMULYO_CANGKRINGAN,33.882137,.79326582,12.380895,.13118747,.25469539,6.1351991,13.720531,2.2371175,4.8511052,1.0498518,1.1668096,.13378191,1.2086636,7.7340827,5.9267125,2.2026901,6.1912766,14.834668,23.794004,2.2491801,45.814842,5.4485774,6.8675575,.99117023,33.872841,1364848.9,.081944779,.43768036,.76577842,.36826244,.22925125,.52761793,5.9244175,90.853363,3.222218,67.368179,50.157101,5.9965563,.31976971,41.653469,18.454582,1113139.1,1092919.9,736140.44,-1.6379395,-.041833878,-.41564941,.45748663,-.94444275,.50468063,2.4883454,1.5835953,1.4317703,-.45957088,.31452179,-.28721499,-.49226379,-.38481188,1.3775244,-.068184674,22.612604,-1.8164171,-33.868065
4,37.176735,962274.5,3.3863082,93.645493,2.9682002,72.879616,51.345245,3.2564492,21.648373,.75711662,16.258562,.19996281,.25115359,7.5795507,17.943628,3.4652061,8.7465143,.76274335,1.1699295,.046166547,1.9591073,5.9762611,5.1746702,1.7984583,6.2625976,19.9489,20.312281,3.7210312,43.306274,3.689276,6.3494697,2.6727648,42.26696,18.448784,ARGOMULYO,SEDAYU,bantul,ARGOMULYO_SEDAYU,20.732763,.98999012,17.19767,.12544268,.29269564,7.3622065,19.053547,2.8983755,6.8223634,1.0849497,1.0693394,.13509837,1.3666439,6.2119699,5.1039252,1.9527595,7.6002598,18.687271,20.890995,3.2948554,43.168839,3.52212,8.1914778,2.2444413,35.617786,1294467.5,.075007893,.4538919,.74314427,.41902894,.2588729,.59360701,3.1247766,93.36776,3.507462,71.150223,51.597969,5.9556336,.37259007,42.986126,19.094397,962274.5,941040.94,679860.44,-1.5589485,-.26153159,-.27773285,.53926182,-1.729393,.25272369,2.6991844,.7191658,.64561272,-1.2616291,.57871437,-.42617583,-.13743591,-.16715598,1.8420081,-.42832351,34.521645,-2.2066014,-29.348597
5,36.61129,985050.56,4.1652994,92.983627,2.8510711,71.568001,51.716846,3.3864398,23.803844,.69579113,15.759103,.17489749,.23007153,7.4326315,16.683193,3.0407476,8.5548038,.78182447,1.237523,.047687914,1.9022204,6.4286857,5.3988557,2.0487683,5.7793508,17.349447,19.760122,3.21979,43.477615,4.3210912,6.211062,5.660871,42.409988,19.642355,ARGOREJO,SEDAYU,bantul,ARGOREJO_SEDAYU,23.166603,.95906585,16.607689,.12951331,.26877725,7.0771823,17.588503,2.588413,6.6237779,1.1228732,1.1290919,.13228844,1.3165892,6.435813,5.4970517,2.2127383,7.1440315,16.578945,20.353151,2.8079624,43.643295,4.1460686,7.9789305,4.4916453,35.074627,1296505.3,.081320956,.44882035,.76433319,.40081415,.2495563,.57018536,3.9924848,92.709999,3.2975123,70.11879,51.709534,6.1102028,.35075343,43.696022,20.526602,985050.56,965137.44,692426.88,-1.5366631,-.17281461,-.27362823,.44644117,-1.4492111,-.0073127747,2.723763,1.2860336,.88424683,-.77050209,.59302902,-.41182756,.16567993,-.1750226,1.7678685,-1.1692257,31.618143,-2.0215333,-29.706463
6,35.255779,777681,3.7460651,93.389389,2.8645504,76.931152,57.5961,4.1523786,34.866863,.55609673,14.340122,.13773508,.1949432,6.3240252,15.051669,2.7146037,7.6038985,.66129416,.96317029,.03103753,1.6137494,4.0806456,4.1522837,1.4381373,5.2697253,18.19655,25.006798,2.860852,37.776394,6.1883197,5.3486185,4.6224675,43.228104,19.245556,ARGOSARI,SEDAYU,bantul,ARGOSARI_SEDAYU,33.800011,.76857555,15.244015,.10346799,.22677332,6.17834,16.088417,2.3486891,6.0372815,.97725445,.85822409,.10419521,1.1439371,3.950397,4.1384325,1.5995767,6.4324141,17.177074,25.254749,2.5448236,38.168434,5.8892336,6.9565148,4.0091729,34.10326,1083680.4,.061143447,.3980453,.75165963,.40539119,.23705626,.52357405,3.3268082,93.352394,3.3207934,75.39473,57.250202,7.2641664,.31215662,44.03112,20.106504,777681,758520.13,578570.5,-1.1525192,-.41925693,-.036994934,.45624304,-1.5364227,-.34589767,3.1117878,.80301666,.86094856,-1.0194759,.24795151,-.31602836,.39204025,-.29908609,1.6078963,-.6132946,39.347672,-2.4638476,-25.603107
7,39.775669,1800879.8,6.6110907,90.397911,2.9909956,57.114906,30.716627,1.7521617,.39982027,1.0484332,16.335415,.29308057,.36540833,10.031193,18.43008,3.8577039,9.1797752,1.2775791,2.7538078,.081721373,3.0249879,8.5771122,13.417276,3.8903422,7.0362635,14.520423,7.9381919,3.9967496,64.270302,.063425697,8.2082767,1.002633,40.674065,20.275148,BACIRO,GONDOKUSUMAN,kotajogja,BACIRO_GONDOKUSUMAN,.35546097,1.4676087,17.0924,.27062291,.41818494,8.8349771,19.799107,3.1289227,6.7157469,1.7959329,2.4528928,.2497512,2.0928519,8.9085274,13.699484,3.943517,8.7740154,14.514799,8.8102522,3.4202769,62.562412,.05608654,9.6292343,1.006942,36.884899,2079155.1,.15675841,.6003198,.77809042,.37759292,.28313801,.70264024,7.2835207,89.342499,3.3739831,57.766068,32.779415,3.4972258,.47429666,44.333931,21.371304,1800879.8,1777275.1,989024.31,-2.89077,.67243004,-1.0554123,.3829875,.65116119,2.062788,1.745064,3.6598663,1.0961552,-.0056238174,.8720603,-.57647276,-1.7078896,-.0073391572,1.4209576,.0043090582,15.45219,-1.3107275,-45.081047
8,39.524059,1393370.3,8.1778927,89.398964,2.4231462,64.718231,32.870094,2.4455109,5.6992774,1.0712695,17.778091,.2694504,.40460289,14.403502,16.769239,3.5231426,9.0304155,.95243722,1.7615689,.04498237,2.2721014,6.8251553,7.7633867,2.7333667,8.6980114,10.771545,8.628397,2.113219,64.125748,.94552773,12.646763,.7688027,38.859524,20.456242,BALECATUR,GAMPING,sleman,BALECATUR_GAMPING,5.0179071,1.775188,18.430099,.18755397,.43890509,12.844803,18.696701,3.0832503,6.5286341,1.3441478,1.5198956,.1808506,1.5826418,6.8993278,7.494267,2.8519666,11.123861,10.325181,9.0069447,1.920161,62.073761,.86810386,15.059137,.74671113,36.808151,1644282.4,.094823122,.48576984,.76727355,.3985683,.27117297,.66856825,8.7069616,88.053474,3.2395623,64.238968,34.72839,4.6315823,.44348434,41.166496,21.807598,1393370.3,1361125.3,846340.56,-2.7159081,.52906895,-1.3454895,.81641603,-.47926331,1.8582954,2.1860714,2.3069725,1.3513565,-.4463644,.37854767,-.19305801,-2.0519867,-.077423871,2.4123745,-.022091568,18.00757,-2.3141732,-39.259464
9,38.98904,1191591.5,4.6127596,92.40062,2.9866209,61.767189,44.513042,2.2427299,7.8567786,1.0019717,18.044353,.23790346,.3263047,10.073905,19.644056,4.0924096,9.5681801,.7525214,1.2243534,.057777502,2.152132,10.482451,5.2927551,1.9145283,7.2776189,20.468376,15.070234,4.2425141,49.805672,1.3166124,8.3882504,.70834279,38.711212,17.516275,BALEHARJO,WONOSARI,gunungkidul,BALEHARJO_WONOSARI,7.5589404,1.2747294,19.291044,.14800934,.34851012,9.2478971,20.873487,3.2280836,7.6049099,1.013314,1.0790285,.14092666,1.4605026,11.107173,5.0780373,2.0278726,8.5175333,19.3085,16.423012,3.6792979,48.686535,1.2416663,9.9483032,.71268773,36.974472,1530487.4,.084711298,.48892924,.74282366,.41533896,.2707634,.65019101,5.8240619,90.799652,3.3762851,61.502903,45.926441,4.2316928,.40170223,41.401752,18.365265,1191591.5,1169729.4,734021.31,-2.0145683,1.2113023,-1.6009674,.38966417,-.26428604,1.4133987,1.9889629,2.6905403,.84898949,-1.1598759,1.3527775,-.56321621,-1.1191368,-.074946046,1.5600529,.0043449402,28.440609,-1.8346996,-38.399921
10,30.086313,338726.41,1.7812233,95.52108,2.6976972,85.847923,75.634262,7.5474954,77.118347,.200031,5.8333902,.041581802,.072938882,3.4216018,4.3786769,.71885532,2.6612709,.1843292,.22525212,.0068319738,.42345235,.72329885,.8291592,.31845713,2.842521,16.741299,40.214573,1.3643142,20.86537,16.81497,3.3413279,.65814489,45.89941,16.87978,BALONG,GIRISUBO,gunungkidul,BALONG_GIRISUBO,76.216156,.31528071,5.9715405,.031384472,.075364396,3.4409318,5.3745499,.62959671,2.0606537,.26429647,.1545819,.026621891,.39876425,.69268614,.72484744,.33901235,3.2837319,15.716404,39.674416,1.0952718,22.133926,16.704157,4.0877404,.58808488,29.825796,654973.88,.014086567,.20426098,.74007851,.32159773,.1650842,.29211351,1.8568754,95.320633,2.822494,85.246056,74.562958,13.238029,.13156489,46.591026,17.6071,338726.41,327796.31,290180.06,-.26051712,.075652122,-.20044708,.12479687,-.60186768,-1.0713043,5.6905341,.69161606,.72731972,-1.0248947,-.54015732,-.26904237,1.2685566,-.11081314,.74641252,-.070060015,93.363686,-3.2268207,-14.332023
11,33.431778,553839.38,9.8830347,86.956223,3.1607463,75.58461,68.663017,4.4504628,46.444386,.49252138,11.56251,.11812076,.13941662,3.6470466,13.612636,2.7123165,6.3923178,.44609705,.5395624,.032680318,1.2689124,4.9224677,2.4626222,.9851312,4.2212529,25.113865,33.711044,3.8851376,24.956028,8.424304,3.0714536,.83816594,42.704395,14.51242,BANARAN,GALUR,kulonprogo,BANARAN_GALUR,44.659966,.53980726,12.772806,.069194205,.17296875,3.5175786,15.150774,2.0392826,5.6283169,.60750753,.52244294,.069498867,.87673515,5.1291847,2.3603125,1.0755994,4.8080244,24.085014,34.072269,3.5214515,25.680695,7.9383702,3.8163786,.88582516,32.969852,929991.63,.048719399,.35370854,.71951485,.41359174,.22247885,.47319573,9.5917711,87.160889,3.2473438,75.529724,68.25489,7.8202434,.2586419,44.171051,16.230164,553839.38,543309.25,398175.94,-.46192551,-.29126358,.20466614,.086597443,-.054885864,-.40812683,3.3697805,1.4666557,1.7177439,-1.0288506,.36122513,-.36368608,.7246666,-.48593378,.74492502,.047659218,67.917213,-1.9012958,-28.106243
12,33.218632,660120.69,5.63802,91.684593,2.6773858,62.32093,62.177883,3.7509019,49.00486,.53588331,10.922674,.11787849,.18598154,7.1478987,10.02082,1.9278487,5.440187,.39185023,.61075717,.021128589,1.0696489,4.3881478,2.4566944,.81766313,4.9400773,16.780516,31.224289,1.9790401,34.027351,8.5291471,6.3097754,1.1498811,39.417252,13.514863,BANARAN,PLAYEN,gunungkidul,BANARAN_PLAYEN,46.73735,.79082763,11.865212,.082928106,.20637946,7.0627079,11.566929,1.7422974,4.3230166,.58356047,.49250564,.069394127,.83124268,4.358963,2.257977,.92494887,6.1037564,15.265014,30.62335,1.7701188,35.233864,7.9738064,8.0501671,1.0836807,32.31134,964074.38,.037435792,.30235443,.72865838,.38043392,.20801674,.46223179,6.0454063,90.814194,3.1404033,61.496914,60.890396,6.6819286,.2564413,40.558506,15.180759,660120.69,642189.06,433774.75,-.90729141,.4073863,-.87039948,.46301746,-.82401657,-1.287487,2.9310267,1.1412544,1.6658964,-1.515502,-.6009388,-.20892131,1.2065125,-.55534077,1.7403917,-.066200376,46.04517,-2.7164161,-34.28857
13,35.700687,1084399.6,7.1524749,90.28199,2.5655386,61.858505,47.022072,2.9253862,29.590485,.71503127,13.008822,.16305241,.25185254,9.4591551,12.163392,2.3979578,6.6183739,.64010578,1.1154509,.034544718,1.5191054,9.6436176,4.6351066,1.9085239,6.1354203,13.229807,20.783728,1.9076043,49.7341,4.7298145,8.3036585,1.3112892,39.076969,16.321812,BANDUNG,PLAYEN,gunungkidul,BANDUNG_PLAYEN,26.900381,1.1228626,14.02023,.1387185,.28300902,8.9091549,13.893728,2.2043619,5.0923882,.911614,1.0075916,.12097379,1.1221914,9.7301254,4.6675906,2.1440837,7.7309952,12.202386,19.947355,1.7349625,50.040943,4.3424234,10.22562,1.5063118,34.185429,1364743.6,.076895632,.41103464,.76720357,.36713055,.2313036,.54391491,7.6675496,89.245186,3.0872612,61.393433,46.611656,5.3000026,.33197379,40.779694,17.874987,1084399.6,1061138.1,643114.69,-1.5152588,.51507473,-1.0368042,.52172256,-.46507263,-.41041565,2.3746164,1.7027245,1.553175,-1.027421,-.83637238,-.17264187,.3068428,-.38739109,1.9219618,.19502258,25.852463,-2.1451039,-40.693939
15,35.864674,963476.25,6.3084922,91.083328,2.6081796,67.120224,48.752865,3.3560581,31.783333,.6844402,13.943319,.15049954,.23923956,9.1242075,13.064564,2.5299914,6.995553,.69500053,1.1032205,.031955596,1.6105827,5.3681788,4.5790386,1.6379826,6.4588943,14.040275,21.88751,1.9617677,47.889324,5.3065596,8.1275091,.78705305,41.210644,18.487831,BANGUNCIPTO,SENTOLO,kulonprogo,BANGUNCIPTO_SENTOLO,29.33552,1.0370225,14.712672,.1243766,.27689922,8.7136011,15.019523,2.3806126,5.3844204,.97652513,.93732828,.11214357,1.2048861,5.5523992,4.4169998,1.8480731,7.9669995,13.009663,21.272457,1.7853456,48.098698,4.8768811,10.09648,.86047548,34.362656,1245275.1,.062023394,.40119195,.75515801,.39066544,.23962927,.54922205,5.6327062,91.075333,3.2919645,66.037521,48.367683,6.0727267,.33439904,41.971977,19.623728,963476.25,937380.75,653357.63,-1.502018,-.67578602,-.0079956055,.68378496,-1.0827026,-.38518143,2.7166686,.76133347,1.1358967,-1.030612,-.61505318,-.17642212,.20937347,-.42967844,1.9689713,.073422432,29.248138,-2.7084737,-32.187469
16,36.50766,914801.5,3.8265917,93.320221,2.853188,74.051155,54.039948,3.6309962,24.975483,.72830093,16.030106,.18193454,.23707347,7.7450156,16.654961,3.0211887,8.645318,.73700982,1.2167403,.047164589,1.891602,4.7972016,5.3736906,1.8658109,5.8513985,17.70293,20.373339,3.2867606,41.021065,4.7755404,6.498076,6.3422894,42.380001,18.543865,BANGUNHARJO,SEWON,bantul,BANGUNHARJO_SEWON,24.142635,.97438341,17.054295,.12062673,.25497085,7.3722372,17.706268,2.5579121,6.7641182,1.0699216,1.0696849,.12376333,1.3149068,5.029037,5.3469973,1.9589665,7.139276,17.063862,21.072678,2.8400712,40.834034,4.5432191,8.2734194,5.3727193,35.050426,1233314.8,.076568417,.42927644,.77141434,.40801239,.24843565,.56497461,3.9451923,92.779907,3.2749012,72.777016,54.405518,6.6238151,.33931881,43.792225,19.384598,914801.5,895784.56,673569.69,-1.4572334,.11860061,-.54031372,.42171311,-1.2741394,.36557007,2.9928188,1.4122238,.84073257,-.6390686,.69933891,-.44668937,-.18703079,-.23232126,1.7753434,-.96957016,34.817745,-2.0788047,-26.369854
14,39.03083,1128767.5,2.5709124,94.819435,2.6096554,75.495316,39.701496,3.1646757,10.722324,.94483209,18.893623,.23539464,.35526454,13.25896,17.383852,3.2355454,9.5407267,.85703021,1.3966262,.03780688,2.0358558,4.1278563,6.078125,2.0945041,8.801671,12.428217,11.62819,2.1380391,57.067783,1.9209495,11.881145,2.9356761,42.615074,22.195713,BANGUNJIWO,KASIHAN,bantul,BANGUNJIWO_KASIHAN,10.085588,1.5361722,19.545147,.15025935,.37395066,12.178852,19.252319,2.9038389,7.0029645,1.2213956,1.1690707,.1476758,1.4872676,4.1476283,5.8462186,2.2172165,10.734432,11.767745,12.215835,1.9348304,55.197464,1.8336233,14.478658,2.5718408,36.848846,1402642,.075047985,.44913879,.76778764,.41358382,.27098626,.64105248,2.4938929,94.045486,3.4606185,74.000725,41.346272,6.0704694,.40674186,43.362827,22.595711,1128767.5,1096257.9,823925.25,-2.1819839,-.077019453,-.77394867,.85096312,-1.4945908,1.6447754,2.9057937,.74775314,.39999771,-.66047192,.58764458,-.20320868,-1.8703194,-.087326169,2.5975122,-.36383533,24.263145,-2.8800993,-27.006647
17,34.951519,954315,7.1219826,90.147034,2.7309799,68.103149,53.702633,3.7376697,38.929527,.59409416,11.626513,.14870331,.19523472,6.7007465,11.995196,2.4825928,6.084734,.65786767,1.1391567,.034372423,1.5667284,6.2985239,4.9064913,1.7303499,4.9091663,16.388748,25.849215,2.5704651,42.099991,6.8524265,5.6365809,.60257339,39.2141,15.631657,BANGUNKERTO,TURI,sleman,BANGUNKERTO_TURI,37.080036,.79531872,12.323143,.12271023,.25385061,6.3463001,13.649442,2.2048419,4.8311276,.94568932,.99934733,.11308421,1.1414309,6.2894626,4.851974,1.8836564,6.1685872,15.544807,25.48852,2.2597539,42.508976,6.2709928,7.1917877,.73516166,33.57877,1242017,.068974651,.40720481,.75105941,.37949815,.22567621,.51692468,6.9367142,89.863152,3.2001357,66.437119,53.33205,6.3994832,.31126165,40.713303,17.427141,954315,934895.88,649943.75,-1.3727493,-.1852684,-.28388214,.46915579,-1.6660309,-.37058258,2.6618135,1.4992027,1.7954845,-.84394073,-.36069489,-.31071115,.40898514,-.58143377,1.5552068,.13258827,30.147488,-2.0348759,-31.894213
18,40.020786,1637816.8,3.9760396,93.043678,2.9802837,64.881042,35.289978,2.1253908,2.415813,.98787743,17.061886,.27305862,.33762896,9.9245825,18.828506,3.7995682,9.3806982,1.0519307,2.0158303,.069169261,2.6002533,11.66611,9.4085236,3.0148468,7.1637163,15.902776,9.6133823,3.8246248,59.75502,.40166789,8.3302183,2.1723087,40.448402,19.814859,BANGUNTAPAN,BANGUNTAPAN,bantul,BANGUNTAPAN_BANGUNTAPAN,2.0738268,1.3722285,18.005491,.19736671,.38101795,9.0166674,20.214834,3.1166422,7.0410795,1.4764866,1.805827,.19339569,1.798992,11.901714,9.4867754,3.0997179,8.8179369,15.532352,10.444256,3.3501976,58.594749,.34501973,10.12009,1.6133331,37.447411,1913661.3,.12308494,.56976646,.7848379,.38669673,.27276197,.69096673,3.9869363,92.63192,3.3811445,64.118835,36.714928,4.112895,.4463318,42.943039,20.994452,1637816.8,1614509.5,1027873.9,-2.5733757,.010896683,-.41175842,.40086079,-.76220703,1.4249496,1.9875042,2.4946365,1.1795921,-.37042332,.83087349,-.47442722,-1.1602707,-.056648165,1.7898722,-.55897558,16.842207,-1.4230683,-37.241215
19,32.779869,644485.38,5.2456727,91.683304,3.0710232,71.571785,65.73774,4.3296361,51.338367,.38136047,9.9314251,.096527509,.12684172,3.7708037,11.122651,2.140666,5.2702603,.48658964,.63541162,.025099641,1.1740187,5.9376926,2.8386967,.97532058,3.7482641,21.270769,33.819164,2.9976599,29.062643,8.86936,3.1974587,.7829439,42.715683,15.646386,BANJARARUM,KALIBAWANG,kulonprogo,BANJARARUM_KALIBAWANG,48.816486,.49072987,10.897581,.079063207,.15540265,3.8023069,12.555732,1.7903998,4.5215073,.68226242,.58607161,.074699886,.85209489,6.1702676,2.841783,1.1334941,4.550118,19.940819,33.337948,2.6962435,30.630117,8.3152618,4.2074666,.87214291,32.385567,986343.81,.053008769,.35322952,.74132341,.37821966,.20863056,.44605398,4.8113008,91.944046,3.2446537,70.392448,64.400963,7.3608847,.24608424,43.718456,17.44133,644485.38,631829.88,460856.78,-.39430237,-.43437195,.26074219,.17363048,-1.1793365,-1.3367767,3.0312486,1.0027733,1.7949438,-1.3299503,-.48121643,-.3014164,1.5674744,-.55409813,1.0100079,.089199007,53.043629,-1.9636598,-28.492283
20,32.021835,624767.81,5.0510483,91.847389,3.1015637,73.544739,65.180946,4.3428125,54.972656,.36620373,9.5282459,.077075802,.11988394,4.1947689,9.9528904,1.7553909,4.946723,.57091939,.80555731,.0280664,1.1736109,3.0909586,3.4982185,1.3251258,3.5937059,18.858818,34.538944,2.4001999,30.217779,8.4786243,3.5734191,1.932219,42.591713,16.243992,BANJARASRI,KALIBAWANG,kulonprogo,BANJARASRI_KALIBAWANG,52.021702,.48760739,10.453508,.10041355,.15678637,4.3734007,11.176412,1.6502297,4.107295,.79556638,.73291135,.084838763,.88734728,3.2566223,3.6941814,1.4909782,4.5302005,17.24444,33.79488,2.2343559,32.302238,7.6612325,4.8041782,1.9586712,31.666262,937862.69,.05339428,.33229709,.75414586,.37277865,.20791405,.42423317,4.9597845,91.74707,3.2931485,72.639778,63.195091,7.2831383,.23113374,43.416481,17.54553,624767.81,609766.81,445582.47,-.35557365,-.091263771,-.10031891,.19158483,-.90496063,-1.9858551,2.9403257,.82476807,1.3015385,-1.614378,-.74406433,-.16584396,2.0844593,-.81739187,1.2307591,.026452184,50.113796,-2.401052,-28.680309
21,31.483145,284646.28,6.2693992,90.639473,3.0911298,88.998894,77.058189,6.0721884,61.976875,.39146939,10.15951,.072435357,.10852505,3.5100095,10.216692,1.6554389,5.1803327,.14946976,.16100591,.0073123164,.50614387,.94585502,.73374462,.30851027,3.9166694,23.796408,38.796402,2.5213785,17.792473,12.910421,3.3735003,.80941898,48.22842,14.868071,BANJAREJO,TANJUNGSARI,gunungkidul,BANJAREJO_TANJUNGSARI,61.288494,.46722987,10.894344,.033237152,.11380854,3.4365289,11.08685,1.0927513,4.4876652,.20009384,.11799841,.024952084,.48927203,1.0306207,.53321481,.35746029,4.3454809,22.604465,39.550575,2.1198268,17.808056,13.105391,4.0684853,.74319941,31.303362,632466.63,.015569804,.21785511,.70970148,.38268721,.19297954,.36634609,6.7468615,90.180099,3.0730374,88.669128,77.433441,11.649147,.1618876,48.628208,15.398622,284646.28,275400.97,236062.91,-.17978287,.47746229,-.45937347,-.018092394,-.32976532,.37525177,5.5769587,.3997879,.53055096,-1.1919422,.75417328,-.40155172,.015583038,.19496918,.69498491,-.066219568,122.19389,-3.2480004,-17.067982
22,32.860889,536878.75,4.0489793,92.846443,3.104578,75.350464,68.291939,4.6380901,51.256382,.4225924,10.767388,.10811182,.13638441,3.9188082,12.159168,2.3250983,5.731369,.46829027,.58735782,.025997166,1.1934407,3.4441662,2.6028068,.87471336,3.9779267,22.680021,34.683098,3.2756026,26.14893,8.9926796,3.2967196,.92295063,42.824276,15.030566,BANJARHARJO,KALIBAWANG,kulonprogo,BANJARHARJO_KALIBAWANG,49.064739,.51698393,11.808098,.081258751,.17194602,3.9671187,13.581848,1.9618776,4.9173942,.65896034,.53731769,.0725419,.86420047,3.587348,2.4728854,.99173105,4.7437525,21.345058,34.855328,2.9844539,27.353308,8.2465544,4.311132,.90416622,32.525139,882749.31,.043727323,.33495024,.71447712,.40187892,.21424584,.45197791,4.3073883,92.361984,3.330626,74.738518,67.23761,7.925211,.2546137,43.454453,16.492678,536878.75,524118,397388.88,-.33575058,.25840902,-.48445892,.22604799,-.61194611,-1.0543289,3.2871208,.63017654,1.4621115,-1.3349628,.17222977,-.29114866,1.2043781,-.74612522,1.0144124,-.018784404,64.42247,-2.3768401,-25.981634
